"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX"
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-03",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-04",,"0.12",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-05",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-06",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-07",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-08",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-09",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-10",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-11",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-12",,"0.02",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-13",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-14",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-15",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-16",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-17",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-18",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-19",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-20",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-21",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-22",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-23",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-24",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-25",,"0.67",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-26",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-27",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-28",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-29",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-09-30",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-01",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-02",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-03",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-04",,"0.60",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-05",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-06",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-07",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-08",,"0.93",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-09",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-10",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-11",,"0.30",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-12",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-13",,"0.16",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-14",,"0.00",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-15",,"0.63",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-16",,"1.51",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-17",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-18",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-19",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-20",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-21",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-22",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-23",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-24",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-25",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-26",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-27",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-28",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-29",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-30",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-10-31",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-01",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-02",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-03",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-04",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-05",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-06",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-07",,"0.17",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-08",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-09",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-10",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-11",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-12",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-13",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-14",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-15",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-16",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-17",,"0.23",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-18",,"0.49",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-19",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-20",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-21",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-22",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-23",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-24",,"0.82",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-25",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-26",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-27",,"1.31","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-28",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-11-30",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-01",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-02",,"0.39",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-03",,"0.15",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-04",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-05",,"0.11",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-06",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-07",,"0.52",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-08",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-09",,"0.49",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-10",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-21",,,,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-22",,"0.01",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-23",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-24",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-25",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-26",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-27",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-28",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-29",,"0.14",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-30",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2014-12-31",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-01",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-02",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-03",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-04",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-05",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-06",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-07",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-08",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-09",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-19",,,,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-20",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-24",,"0.99",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-26",,"0.25",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-01-27",,"0.14","1.1",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-02-02",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-02-10",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-02-17",,"0.53","4.6",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-02-22",,"0.69","5.3",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-02-26",,"0.11","2.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-05",,"0.68",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-06",,"0.52","5.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-11",,"0.23",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-12",,"0.12",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-14",,"0.18",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-15",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-20",,"0.62",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-25",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-26",,"0.19",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-27",,"1.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-03-28",,"0.17",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-03",,"0.11",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-04",,"0.19",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-08",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-09",,"0.33",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-10",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-11",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-14",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-15",,"1.28",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-17",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-18",,"0.15",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-20",,"2.24",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-21",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-04-26",,"0.76",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-01",,"0.40",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-06",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-07",,"0.81",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-17",,"0.40",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-22",,"0.15",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-29",,"0.25",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-05-30",,"0.07",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-01",,"0.10",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-02",,"0.70",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-03",,"0.07",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-04",,"0.42",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-05",,"0.33",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-09",,"0.02",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-13",,"0.07",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-15",,"0.79",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-18",,"1.69",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-22",,,,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-26",,"0.78",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-27",,"2.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-06-28",,"0.68",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-01",,"0.12",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-05",,"0.65",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-06",,"0.11",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-11",,"1.64",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-13",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-15",,"0.42",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-16",,"0.22",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-22",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-28",,"0.34",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-29",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-07-31",,"0.36",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-07",,"0.11",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-08",,"0.18",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-10",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-11",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-12",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-08-27",,,,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-05",,"0.33",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-11",,"0.33",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-12",,"0.81",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-22",,"1.31",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-26",,"0.25",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-27",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-28",,"0.18",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-29",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-09-30",,"3.91",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-01",,"0.02",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-02",,"0.62",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-03",,"1.96",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-04",,"0.55",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-05",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-10",,"0.20",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-25",,"0.01",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-28",,"1.24",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-10-29",,"2.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-01",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-07",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-08",,"0.24",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-10",,"1.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-11",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-19",,"1.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-20",,"0.12",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-29",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-11-30",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-01",,"0.98",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-02",,"0.44",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-03",,"0.27",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-15",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-17",,"0.25",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-18",,"0.41",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-22",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-24",,"1.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-29",,"0.74",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2015-12-31",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-09",,"0.18",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-10",,"1.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-16",,"0.54",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-23",,"1.94","11.5",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-24",,"0.73","6.5",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-25",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-01-27",,"0.00","0.0",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-02",,"0.02",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-03",,"0.19",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-04",,"0.82",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-15",,"0.14","2.5",
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-16",,"1.85",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-22",,"0.43",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-23",,"0.42",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-24",,"0.41",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-02-25",,"0.42",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-02",,"0.15",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-04",,"0.07",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-14",,"0.21",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-15",,"0.42",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-20",,"0.24",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-03-28",,"0.37",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-01",,"0.20",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-02",,"0.06",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-03",,"0.06",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-07",,"0.68",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-08",,"0.39",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-27",,"0.06",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-28",,"1.17",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-04-29",,"0.38",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-01",,"0.52",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-02",,"0.26",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-03",,"0.48",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-04",,"0.60",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-05",,"0.27",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-06",,"0.73",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-07",,"0.32",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-10",,"0.16",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-11",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-12",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-13",,"0.06",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-15",,"0.32",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-17",,"0.19",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-18",,"0.43",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-21",,"1.33",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-22",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-23",,"0.79",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-24",,"0.06",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-05-30",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-03",,"0.46",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-05",,"0.85",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-06",,"0.09",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-17",,"1.23",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-22",,"0.08",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-23",,"1.35",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-24",,"0.12",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-06-25",,"0.05",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-03",,"0.14",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-04",,"0.04",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-05",,"0.88",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-06",,"0.26",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-08",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-13",,"0.13",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-14",,"0.03",,
"US1VAOR0001","BARBOURSVILLE 1.1 NW, VA US","2016-07-19",,"0.32",,
